day,DVS,LAI,TAGP,TWSO,TWLV,TWST,TWRT,TRA,RD,SM,WWLOW,LAT,LON,ELEV,IRRAD,TMIN,TMAX,VAP,RAIN,E0,ES0,ET0,WIND,SNOWDEPTH,year,crop,site
2015-01-11,0.030008818671234713,0.6990192083523884,507.27083334716144,0.0,329.726041675655,177.5447916715065,507.2708333471615,0.05423514387247242,71.20000000000007,0.3129386,,31.0,31.0,-99.0,10720000.0,10.06,17.4,11.683820255533359,0.24100000000000002,0.2344831950305088,0.20818386651512463,0.20095354890162379,3.26,0.0,2014,wheat,NileDelta
2015-01-12,0.03570754825253746,0.7405065169080469,537.3777336052592,0.0,349.29552684341854,188.08220676184067,537.3777336052592,0.06584871665659325,72.40000000000008,0.3129386,,31.0,31.0,-99.0,11760000.0,7.56,18.96,9.639800022050407,0.0,0.23251142187906543,0.20397123575534284,0.23235817007553589,2.45,0.0,2014,wheat,NileDelta
2015-01-13,0.04123779778677508,0.7861674010845445,570.5133534720934,0.0,370.83367975686076,199.67967371523264,570.5133534720934,0.07100350375789988,73.60000000000008,0.3129386,,31.0,31.0,-99.0,5910000.0,10.49,17.94,10.33240197821826,0.011,0.2522579238026462,0.23759942304986348,0.238292919374479,3.35,0.0,2014,wheat,NileDelta
2015-01-14,0.04719602067893695,0.8137832859661199,590.5539085385489,0.0,383.8600405500568,206.69386798849203,590.5539085385489,0.084552812543684,74.80000000000008,0.3129386,,31.0,31.0,-99.0,9220000.0,7.16,16.29,8.052821355212094,0.002,0.3081131872871211,0.2865477042641974,0.2757418249109264,4.1,0.0,2014,wheat,NileDelta
2015-01-15,0.052135984977505,0.855190146762344,620.6024287099741,0.0,403.3915786614832,217.21085004849087,620.6024287099741,0.06962131651383352,76.00000000000009,0.3129386,,31.0,31.0,-99.0,11990000.0,9.96,17.57,10.56079605035287,0.009,0.23529692272084754,0.20585844684357152,0.21794975246733223,2.54,0.0,2014,wheat,NileDelta
2015-01-16,0.05796638077793517,0.9065570032480497,657.8788122264514,0.0,427.62122794719346,230.2575842792579,657.8788122264514,0.06860943942816132,77.20000000000009,0.3129386,,31.0,31.0,-99.0,11540000.0,10.82,17.43,12.22214450588974,0.121,0.24173627121549363,0.2131713192235027,0.20481144708469584,3.44,0.0,2014,wheat,NileDelta
2015-01-17,0.06398211025473292,0.9592086354730816,696.0875438846748,0.0,452.4569035250387,243.63064035963612,696.0875438846748,0.07627487877017841,78.40000000000009,0.3129386,,31.0,31.0,-99.0,11780000.0,11.83,17.03,11.73906987251324,0.087,0.2506440794704537,0.22128634784385448,0.21758047577389555,3.12,0.0,2014,wheat,NileDelta
2015-01-18,0.07016239815145706,1.0145502081041329,736.2483367954522,0.0,478.561418917044,257.6869178784082,736.2483367954522,0.07788538858885109,79.6000000000001,0.3129386,,31.0,31.0,-99.0,12450000.0,11.14,19.05,12.604253880759991,0.002,0.23678229537194434,0.20530160281889853,0.21249207785260243,2.56,0.0,2014,wheat,NileDelta
2015-01-19,0.0766648911932892,1.0732813100652654,778.8688752287854,0.0,506.2647688987106,272.60410633007484,778.8688752287854,0.08166581579523512,80.8000000000001,0.3129386,,31.0,31.0,-99.0,11510000.0,10.47,18.56,12.00263967171809,0.001,0.2439878895971225,0.21524915531623406,0.21319564904195057,2.77,0.0,2014,wheat,NileDelta
2015-01-20,0.08295455527879471,1.132728270689062,822.0089047090444,0.0,534.305788060879,287.70311664816546,822.0089047090444,0.10652239332495184,82.0000000000001,0.3129386,,31.0,31.0,-99.0,12740000.0,9.1,20.59,11.27287103617715,0.001,0.2684123129131019,0.23637190453442325,0.26674551518395695,3.1,0.0,2014,wheat,NileDelta
